TimeId,timestamp,year,quarter_year,month,week,day,hour,quarter_hour,dayOfWeek,isWeekend,isExtraHourDay,isExtraHour,isMissingHourDay,isMissingHour
2024040618150,2024-04-06 18:15:00,2024,2,4,14,6,18,15,6,1,0,0,0,0
2024040618300,2024-04-06 18:30:00,2024,2,4,14,6,18,30,6,1,0,0,0,0
2024040618450,2024-04-06 18:45:00,2024,2,4,14,6,18,45,6,1,0,0,0,0
2024040619000,2024-04-06 19:00:00,2024,2,4,14,6,19,0,6,1,0,0,0,0
2024040619150,2024-04-06 19:15:00,2024,2,4,14,6,19,15,6,1,0,0,0,0
2024040619300,2024-04-06 19:30:00,2024,2,4,14,6,19,30,6,1,0,0,0,0
2024040619450,2024-04-06 19:45:00,2024,2,4,14,6,19,45,6,1,0,0,0,0
2024040620000,2024-04-06 20:00:00,2024,2,4,14,6,20,0,6,1,0,0,0,0
2024040620150,2024-04-06 20:15:00,2024,2,4,14,6,20,15,6,1,0,0,0,0
2024040620300,2024-04-06 20:30:00,2024,2,4,14,6,20,30,6,1,0,0,0,0
2024040620450,2024-04-06 20:45:00,2024,2,4,14,6,20,45,6,1,0,0,0,0
2024040621000,2024-04-06 21:00:00,2024,2,4,14,6,21,0,6,1,0,0,0,0
2024040621150,2024-04-06 21:15:00,2024,2,4,14,6,21,15,6,1,0,0,0,0
2024040621300,2024-04-06 21:30:00,2024,2,4,14,6,21,30,6,1,0,0,0,0
2024040621450,2024-04-06 21:45:00,2024,2,4,14,6,21,45,6,1,0,0,0,0
2024040622000,2024-04-06 22:00:00,2024,2,4,14,6,22,0,6,1,0,0,0,0
2024040622150,2024-04-06 22:15:00,2024,2,4,14,6,22,15,6,1,0,0,0,0
2024040622300,2024-04-06 22:30:00,2024,2,4,14,6,22,30,6,1,0,0,0,0
2024040622450,2024-04-06 22:45:00,2024,2,4,14,6,22,45,6,1,0,0,0,0
2024040623000,2024-04-06 23:00:00,2024,2,4,14,6,23,0,6,1,0,0,0,0
2024040623150,2024-04-06 23:15:00,2024,2,4,14,6,23,15,6,1,0,0,0,0
2024040623300,2024-04-06 23:30:00,2024,2,4,14,6,23,30,6,1,0,0,0,0
2024040623450,2024-04-06 23:45:00,2024,2,4,14,6,23,45,6,1,0,0,0,0
2024040700000,2024-04-07 00:00:00,2024,2,4,14,7,0,0,7,1,0,0,0,0
2024040700150,2024-04-07 00:15:00,2024,2,4,14,7,0,15,7,1,0,0,0,0
2024040700300,2024-04-07 00:30:00,2024,2,4,14,7,0,30,7,1,0,0,0,0
2024040700450,2024-04-07 00:45:00,2024,2,4,14,7,0,45,7,1,0,0,0,0
2024040701000,2024-04-07 01:00:00,2024,2,4,14,7,1,0,7,1,0,0,0,0
2024040701150,2024-04-07 01:15:00,2024,2,4,14,7,1,15,7,1,0,0,0,0
2024040701300,2024-04-07 01:30:00,2024,2,4,14,7,1,30,7,1,0,0,0,0
2024040701450,2024-04-07 01:45:00,2024,2,4,14,7,1,45,7,1,0,0,0,0
2024040702000,2024-04-07 02:00:00,2024,2,4,14,7,2,0,7,1,0,0,0,0
2024040702150,2024-04-07 02:15:00,2024,2,4,14,7,2,15,7,1,0,0,0,0
2024040702300,2024-04-07 02:30:00,2024,2,4,14,7,2,30,7,1,0,0,0,0
2024040702450,2024-04-07 02:45:00,2024,2,4,14,7,2,45,7,1,0,0,0,0
2024040703000,2024-04-07 03:00:00,2024,2,4,14,7,3,0,7,1,0,0,0,0
2024040703150,2024-04-07 03:15:00,2024,2,4,14,7,3,15,7,1,0,0,0,0
2024040703300,2024-04-07 03:30:00,2024,2,4,14,7,3,30,7,1,0,0,0,0
2024040703450,2024-04-07 03:45:00,2024,2,4,14,7,3,45,7,1,0,0,0,0
2024040704000,2024-04-07 04:00:00,2024,2,4,14,7,4,0,7,1,0,0,0,0
2024040704150,2024-04-07 04:15:00,2024,2,4,14,7,4,15,7,1,0,0,0,0
2024040704300,2024-04-07 04:30:00,2024,2,4,14,7,4,30,7,1,0,0,0,0
2024040704450,2024-04-07 04:45:00,2024,2,4,14,7,4,45,7,1,0,0,0,0
2024040705000,2024-04-07 05:00:00,2024,2,4,14,7,5,0,7,1,0,0,0,0
2024040705150,2024-04-07 05:15:00,2024,2,4,14,7,5,15,7,1,0,0,0,0
2024040705300,2024-04-07 05:30:00,2024,2,4,14,7,5,30,7,1,0,0,0,0
2024040705450,2024-04-07 05:45:00,2024,2,4,14,7,5,45,7,1,0,0,0,0
2024040706000,2024-04-07 06:00:00,2024,2,4,14,7,6,0,7,1,0,0,0,0
2024040706150,2024-04-07 06:15:00,2024,2,4,14,7,6,15,7,1,0,0,0,0
2024040706300,2024-04-07 06:30:00,2024,2,4,14,7,6,30,7,1,0,0,0,0
2024040706450,2024-04-07 06:45:00,2024,2,4,14,7,6,45,7,1,0,0,0,0
2024040707000,2024-04-07 07:00:00,2024,2,4,14,7,7,0,7,1,0,0,0,0
2024040707150,2024-04-07 07:15:00,2024,2,4,14,7,7,15,7,1,0,0,0,0
2024040707300,2024-04-07 07:30:00,2024,2,4,14,7,7,30,7,1,0,0,0,0
2024040707450,2024-04-07 07:45:00,2024,2,4,14,7,7,45,7,1,0,0,0,0
2024040708000,2024-04-07 08:00:00,2024,2,4,14,7,8,0,7,1,0,0,0,0
2024040708150,2024-04-07 08:15:00,2024,2,4,14,7,8,15,7,1,0,0,0,0
2024040708300,2024-04-07 08:30:00,2024,2,4,14,7,8,30,7,1,0,0,0,0
2024040708450,2024-04-07 08:45:00,2024,2,4,14,7,8,45,7,1,0,0,0,0
2024040709000,2024-04-07 09:00:00,2024,2,4,14,7,9,0,7,1,0,0,0,0
2024040709150,2024-04-07 09:15:00,2024,2,4,14,7,9,15,7,1,0,0,0,0
2024040709300,2024-04-07 09:30:00,2024,2,4,14,7,9,30,7,1,0,0,0,0
2024040709450,2024-04-07 09:45:00,2024,2,4,14,7,9,45,7,1,0,0,0,0
2024040710000,2024-04-07 10:00:00,2024,2,4,14,7,10,0,7,1,0,0,0,0
2024040710150,2024-04-07 10:15:00,2024,2,4,14,7,10,15,7,1,0,0,0,0
2024040710300,2024-04-07 10:30:00,2024,2,4,14,7,10,30,7,1,0,0,0,0
2024040710450,2024-04-07 10:45:00,2024,2,4,14,7,10,45,7,1,0,0,0,0
2024040711000,2024-04-07 11:00:00,2024,2,4,14,7,11,0,7,1,0,0,0,0
2024040711150,2024-04-07 11:15:00,2024,2,4,14,7,11,15,7,1,0,0,0,0
2024040711300,2024-04-07 11:30:00,2024,2,4,14,7,11,30,7,1,0,0,0,0
2024040711450,2024-04-07 11:45:00,2024,2,4,14,7,11,45,7,1,0,0,0,0
2024040712000,2024-04-07 12:00:00,2024,2,4,14,7,12,0,7,1,0,0,0,0
2024040712150,2024-04-07 12:15:00,2024,2,4,14,7,12,15,7,1,0,0,0,0
2024040712300,2024-04-07 12:30:00,2024,2,4,14,7,12,30,7,1,0,0,0,0
2024040712450,2024-04-07 12:45:00,2024,2,4,14,7,12,45,7,1,0,0,0,0
2024040713000,2024-04-07 13:00:00,2024,2,4,14,7,13,0,7,1,0,0,0,0
2024040713150,2024-04-07 13:15:00,2024,2,4,14,7,13,15,7,1,0,0,0,0
2024040713300,2024-04-07 13:30:00,2024,2,4,14,7,13,30,7,1,0,0,0,0
2024040713450,2024-04-07 13:45:00,2024,2,4,14,7,13,45,7,1,0,0,0,0
2024040714000,2024-04-07 14:00:00,2024,2,4,14,7,14,0,7,1,0,0,0,0
2024040714150,2024-04-07 14:15:00,2024,2,4,14,7,14,15,7,1,0,0,0,0
2024040714300,2024-04-07 14:30:00,2024,2,4,14,7,14,30,7,1,0,0,0,0
2024040714450,2024-04-07 14:45:00,2024,2,4,14,7,14,45,7,1,0,0,0,0
2024040715000,2024-04-07 15:00:00,2024,2,4,14,7,15,0,7,1,0,0,0,0
2024040715150,2024-04-07 15:15:00,2024,2,4,14,7,15,15,7,1,0,0,0,0
2024040715300,2024-04-07 15:30:00,2024,2,4,14,7,15,30,7,1,0,0,0,0
2024040715450,2024-04-07 15:45:00,2024,2,4,14,7,15,45,7,1,0,0,0,0
2024040716000,2024-04-07 16:00:00,2024,2,4,14,7,16,0,7,1,0,0,0,0
2024040716150,2024-04-07 16:15:00,2024,2,4,14,7,16,15,7,1,0,0,0,0
2024040716300,2024-04-07 16:30:00,2024,2,4,14,7,16,30,7,1,0,0,0,0
2024040716450,2024-04-07 16:45:00,2024,2,4,14,7,16,45,7,1,0,0,0,0
2024040717000,2024-04-07 17:00:00,2024,2,4,14,7,17,0,7,1,0,0,0,0
2024040717150,2024-04-07 17:15:00,2024,2,4,14,7,17,15,7,1,0,0,0,0
2024040717300,2024-04-07 17:30:00,2024,2,4,14,7,17,30,7,1,0,0,0,0
2024040717450,2024-04-07 17:45:00,2024,2,4,14,7,17,45,7,1,0,0,0,0
2024040718000,2024-04-07 18:00:00,2024,2,4,14,7,18,0,7,1,0,0,0,0
2024040718150,2024-04-07 18:15:00,2024,2,4,14,7,18,15,7,1,0,0,0,0
2024040718300,2024-04-07 18:30:00,2024,2,4,14,7,18,30,7,1,0,0,0,0
2024040718450,2024-04-07 18:45:00,2024,2,4,14,7,18,45,7,1,0,0,0,0
2024040719000,2024-04-07 19:00:00,2024,2,4,14,7,19,0,7,1,0,0,0,0
2024040719150,2024-04-07 19:15:00,2024,2,4,14,7,19,15,7,1,0,0,0,0
2024040719300,2024-04-07 19:30:00,2024,2,4,14,7,19,30,7,1,0,0,0,0
2024040719450,2024-04-07 19:45:00,2024,2,4,14,7,19,45,7,1,0,0,0,0
2024040720000,2024-04-07 20:00:00,2024,2,4,14,7,20,0,7,1,0,0,0,0
2024040720150,2024-04-07 20:15:00,2024,2,4,14,7,20,15,7,1,0,0,0,0
2024040720300,2024-04-07 20:30:00,2024,2,4,14,7,20,30,7,1,0,0,0,0
2024040720450,2024-04-07 20:45:00,2024,2,4,14,7,20,45,7,1,0,0,0,0
2024040721000,2024-04-07 21:00:00,2024,2,4,14,7,21,0,7,1,0,0,0,0
2024040721150,2024-04-07 21:15:00,2024,2,4,14,7,21,15,7,1,0,0,0,0
2024040721300,2024-04-07 21:30:00,2024,2,4,14,7,21,30,7,1,0,0,0,0
2024040721450,2024-04-07 21:45:00,2024,2,4,14,7,21,45,7,1,0,0,0,0
2024040722000,2024-04-07 22:00:00,2024,2,4,14,7,22,0,7,1,0,0,0,0
2024040722150,2024-04-07 22:15:00,2024,2,4,14,7,22,15,7,1,0,0,0,0
2024040722300,2024-04-07 22:30:00,2024,2,4,14,7,22,30,7,1,0,0,0,0
2024040722450,2024-04-07 22:45:00,2024,2,4,14,7,22,45,7,1,0,0,0,0
2024040723000,2024-04-07 23:00:00,2024,2,4,14,7,23,0,7,1,0,0,0,0
2024040723150,2024-04-07 23:15:00,2024,2,4,14,7,23,15,7,1,0,0,0,0
2024040723300,2024-04-07 23:30:00,2024,2,4,14,7,23,30,7,1,0,0,0,0
2024040723450,2024-04-07 23:45:00,2024,2,4,14,7,23,45,7,1,0,0,0,0
2024040800000,2024-04-08 00:00:00,2024,2,4,15,8,0,0,1,0,0,0,0,0
2024040800150,2024-04-08 00:15:00,2024,2,4,15,8,0,15,1,0,0,0,0,0
2024040800300,2024-04-08 00:30:00,2024,2,4,15,8,0,30,1,0,0,0,0,0
2024040800450,2024-04-08 00:45:00,2024,2,4,15,8,0,45,1,0,0,0,0,0
2024040801000,2024-04-08 01:00:00,2024,2,4,15,8,1,0,1,0,0,0,0,0
2024040801150,2024-04-08 01:15:00,2024,2,4,15,8,1,15,1,0,0,0,0,0
2024040801300,2024-04-08 01:30:00,2024,2,4,15,8,1,30,1,0,0,0,0,0
2024040801450,2024-04-08 01:45:00,2024,2,4,15,8,1,45,1,0,0,0,0,0
2024040802000,2024-04-08 02:00:00,2024,2,4,15,8,2,0,1,0,0,0,0,0
2024040802150,2024-04-08 02:15:00,2024,2,4,15,8,2,15,1,0,0,0,0,0
2024040802300,2024-04-08 02:30:00,2024,2,4,15,8,2,30,1,0,0,0,0,0
2024040802450,2024-04-08 02:45:00,2024,2,4,15,8,2,45,1,0,0,0,0,0
2024040803000,2024-04-08 03:00:00,2024,2,4,15,8,3,0,1,0,0,0,0,0
2024040803150,2024-04-08 03:15:00,2024,2,4,15,8,3,15,1,0,0,0,0,0
2024040803300,2024-04-08 03:30:00,2024,2,4,15,8,3,30,1,0,0,0,0,0
2024040803450,2024-04-08 03:45:00,2024,2,4,15,8,3,45,1,0,0,0,0,0
2024040804000,2024-04-08 04:00:00,2024,2,4,15,8,4,0,1,0,0,0,0,0
2024040804150,2024-04-08 04:15:00,2024,2,4,15,8,4,15,1,0,0,0,0,0
2024040804300,2024-04-08 04:30:00,2024,2,4,15,8,4,30,1,0,0,0,0,0
2024040804450,2024-04-08 04:45:00,2024,2,4,15,8,4,45,1,0,0,0,0,0
2024040805000,2024-04-08 05:00:00,2024,2,4,15,8,5,0,1,0,0,0,0,0
2024040805150,2024-04-08 05:15:00,2024,2,4,15,8,5,15,1,0,0,0,0,0
2024040805300,2024-04-08 05:30:00,2024,2,4,15,8,5,30,1,0,0,0,0,0
2024040805450,2024-04-08 05:45:00,2024,2,4,15,8,5,45,1,0,0,0,0,0
2024040806000,2024-04-08 06:00:00,2024,2,4,15,8,6,0,1,0,0,0,0,0
2024040806150,2024-04-08 06:15:00,2024,2,4,15,8,6,15,1,0,0,0,0,0
2024040806300,2024-04-08 06:30:00,2024,2,4,15,8,6,30,1,0,0,0,0,0
2024040806450,2024-04-08 06:45:00,2024,2,4,15,8,6,45,1,0,0,0,0,0
2024040807000,2024-04-08 07:00:00,2024,2,4,15,8,7,0,1,0,0,0,0,0
2024040807150,2024-04-08 07:15:00,2024,2,4,15,8,7,15,1,0,0,0,0,0
2024040807300,2024-04-08 07:30:00,2024,2,4,15,8,7,30,1,0,0,0,0,0
2024040807450,2024-04-08 07:45:00,2024,2,4,15,8,7,45,1,0,0,0,0,0
2024040808000,2024-04-08 08:00:00,2024,2,4,15,8,8,0,1,0,0,0,0,0
2024040808150,2024-04-08 08:15:00,2024,2,4,15,8,8,15,1,0,0,0,0,0
2024040808300,2024-04-08 08:30:00,2024,2,4,15,8,8,30,1,0,0,0,0,0
2024040808450,2024-04-08 08:45:00,2024,2,4,15,8,8,45,1,0,0,0,0,0
2024040809000,2024-04-08 09:00:00,2024,2,4,15,8,9,0,1,0,0,0,0,0
2024040809150,2024-04-08 09:15:00,2024,2,4,15,8,9,15,1,0,0,0,0,0
2024040809300,2024-04-08 09:30:00,2024,2,4,15,8,9,30,1,0,0,0,0,0
2024040809450,2024-04-08 09:45:00,2024,2,4,15,8,9,45,1,0,0,0,0,0
2024040810000,2024-04-08 10:00:00,2024,2,4,15,8,10,0,1,0,0,0,0,0
2024040810150,2024-04-08 10:15:00,2024,2,4,15,8,10,15,1,0,0,0,0,0
2024040810300,2024-04-08 10:30:00,2024,2,4,15,8,10,30,1,0,0,0,0,0
2024040810450,2024-04-08 10:45:00,2024,2,4,15,8,10,45,1,0,0,0,0,0
2024040811000,2024-04-08 11:00:00,2024,2,4,15,8,11,0,1,0,0,0,0,0
2024040811150,2024-04-08 11:15:00,2024,2,4,15,8,11,15,1,0,0,0,0,0
2024040811300,2024-04-08 11:30:00,2024,2,4,15,8,11,30,1,0,0,0,0,0
2024040811450,2024-04-08 11:45:00,2024,2,4,15,8,11,45,1,0,0,0,0,0
2024040812000,2024-04-08 12:00:00,2024,2,4,15,8,12,0,1,0,0,0,0,0
2024040812150,2024-04-08 12:15:00,2024,2,4,15,8,12,15,1,0,0,0,0,0
2024040812300,2024-04-08 12:30:00,2024,2,4,15,8,12,30,1,0,0,0,0,0
2024040812450,2024-04-08 12:45:00,2024,2,4,15,8,12,45,1,0,0,0,0,0
2024040813000,2024-04-08 13:00:00,2024,2,4,15,8,13,0,1,0,0,0,0,0
2024040813150,2024-04-08 13:15:00,2024,2,4,15,8,13,15,1,0,0,0,0,0
2024040813300,2024-04-08 13:30:00,2024,2,4,15,8,13,30,1,0,0,0,0,0
2024040813450,2024-04-08 13:45:00,2024,2,4,15,8,13,45,1,0,0,0,0,0
2024040814000,2024-04-08 14:00:00,2024,2,4,15,8,14,0,1,0,0,0,0,0
2024040814150,2024-04-08 14:15:00,2024,2,4,15,8,14,15,1,0,0,0,0,0
2024040814300,2024-04-08 14:30:00,2024,2,4,15,8,14,30,1,0,0,0,0,0
2024040814450,2024-04-08 14:45:00,2024,2,4,15,8,14,45,1,0,0,0,0,0
2024040815000,2024-04-08 15:00:00,2024,2,4,15,8,15,0,1,0,0,0,0,0
2024040815150,2024-04-08 15:15:00,2024,2,4,15,8,15,15,1,0,0,0,0,0
2024040815300,2024-04-08 15:30:00,2024,2,4,15,8,15,30,1,0,0,0,0,0
2024040815450,2024-04-08 15:45:00,2024,2,4,15,8,15,45,1,0,0,0,0,0
2024040816000,2024-04-08 16:00:00,2024,2,4,15,8,16,0,1,0,0,0,0,0
2024040816150,2024-04-08 16:15:00,2024,2,4,15,8,16,15,1,0,0,0,0,0
2024040816300,2024-04-08 16:30:00,2024,2,4,15,8,16,30,1,0,0,0,0,0
2024040816450,2024-04-08 16:45:00,2024,2,4,15,8,16,45,1,0,0,0,0,0
2024040817000,2024-04-08 17:00:00,2024,2,4,15,8,17,0,1,0,0,0,0,0
2024040817150,2024-04-08 17:15:00,2024,2,4,15,8,17,15,1,0,0,0,0,0
2024040817300,2024-04-08 17:30:00,2024,2,4,15,8,17,30,1,0,0,0,0,0
2024040817450,2024-04-08 17:45:00,2024,2,4,15,8,17,45,1,0,0,0,0,0
2024040818000,2024-04-08 18:00:00,2024,2,4,15,8,18,0,1,0,0,0,0,0
2024040818150,2024-04-08 18:15:00,2024,2,4,15,8,18,15,1,0,0,0,0,0
2024040818300,2024-04-08 18:30:00,2024,2,4,15,8,18,30,1,0,0,0,0,0
2024040818450,2024-04-08 18:45:00,2024,2,4,15,8,18,45,1,0,0,0,0,0
2024040819000,2024-04-08 19:00:00,2024,2,4,15,8,19,0,1,0,0,0,0,0
2024040819150,2024-04-08 19:15:00,2024,2,4,15,8,19,15,1,0,0,0,0,0
2024040819300,2024-04-08 19:30:00,2024,2,4,15,8,19,30,1,0,0,0,0,0
2024040819450,2024-04-08 19:45:00,2024,2,4,15,8,19,45,1,0,0,0,0,0
2024040820000,2024-04-08 20:00:00,2024,2,4,15,8,20,0,1,0,0,0,0,0
2024040820150,2024-04-08 20:15:00,2024,2,4,15,8,20,15,1,0,0,0,0,0
2024040820300,2024-04-08 20:30:00,2024,2,4,15,8,20,30,1,0,0,0,0,0
2024040820450,2024-04-08 20:45:00,2024,2,4,15,8,20,45,1,0,0,0,0,0
2024040821000,2024-04-08 21:00:00,2024,2,4,15,8,21,0,1,0,0,0,0,0
2024040821150,2024-04-08 21:15:00,2024,2,4,15,8,21,15,1,0,0,0,0,0
2024040821300,2024-04-08 21:30:00,2024,2,4,15,8,21,30,1,0,0,0,0,0
2024040821450,2024-04-08 21:45:00,2024,2,4,15,8,21,45,1,0,0,0,0,0
2024040822000,2024-04-08 22:00:00,2024,2,4,15,8,22,0,1,0,0,0,0,0
2024040822150,2024-04-08 22:15:00,2024,2,4,15,8,22,15,1,0,0,0,0,0
2024040822300,2024-04-08 22:30:00,2024,2,4,15,8,22,30,1,0,0,0,0,0
2024040822450,2024-04-08 22:45:00,2024,2,4,15,8,22,45,1,0,0,0,0,0
2024040823000,2024-04-08 23:00:00,2024,2,4,15,8,23,0,1,0,0,0,0,0
2024040823150,2024-04-08 23:15:00,2024,2,4,15,8,23,15,1,0,0,0,0,0
2024040823300,2024-04-08 23:30:00,2024,2,4,15,8,23,30,1,0,0,0,0,0
2024040823450,2024-04-08 23:45:00,2024,2,4,15,8,23,45,1,0,0,0,0,0
2024040900000,2024-04-09 00:00:00,2024,2,4,15,9,0,0,2,0,0,0,0,0
2024040900150,2024-04-09 00:15:00,2024,2,4,15,9,0,15,2,0,0,0,0,0
2024040900300,2024-04-09 00:30:00,2024,2,4,15,9,0,30,2,0,0,0,0,0
2024040900450,2024-04-09 00:45:00,2024,2,4,15,9,0,45,2,0,0,0,0,0
2024040901000,2024-04-09 01:00:00,2024,2,4,15,9,1,0,2,0,0,0,0,0
2024040901150,2024-04-09 01:15:00,2024,2,4,15,9,1,15,2,0,0,0,0,0
2024040901300,2024-04-09 01:30:00,2024,2,4,15,9,1,30,2,0,0,0,0,0
2024040901450,2024-04-09 01:45:00,2024,2,4,15,9,1,45,2,0,0,0,0,0
2024040902000,2024-04-09 02:00:00,2024,2,4,15,9,2,0,2,0,0,0,0,0
2024040902150,2024-04-09 02:15:00,2024,2,4,15,9,2,15,2,0,0,0,0,0
2024040902300,2024-04-09 02:30:00,2024,2,4,15,9,2,30,2,0,0,0,0,0
2024040902450,2024-04-09 02:45:00,2024,2,4,15,9,2,45,2,0,0,0,0,0
2024040903000,2024-04-09 03:00:00,2024,2,4,15,9,3,0,2,0,0,0,0,0
2024040903150,2024-04-09 03:15:00,2024,2,4,15,9,3,15,2,0,0,0,0,0
2024040903300,2024-04-09 03:30:00,2024,2,4,15,9,3,30,2,0,0,0,0,0
2024040903450,2024-04-09 03:45:00,2024,2,4,15,9,3,45,2,0,0,0,0,0
2024040904000,2024-04-09 04:00:00,2024,2,4,15,9,4,0,2,0,0,0,0,0
2024040904150,2024-04-09 04:15:00,2024,2,4,15,9,4,15,2,0,0,0,0,0
2024040904300,2024-04-09 04:30:00,2024,2,4,15,9,4,30,2,0,0,0,0,0
2024040904450,2024-04-09 04:45:00,2024,2,4,15,9,4,45,2,0,0,0,0,0
2024040905000,2024-04-09 05:00:00,2024,2,4,15,9,5,0,2,0,0,0,0,0
2024040905150,2024-04-09 05:15:00,2024,2,4,15,9,5,15,2,0,0,0,0,0
2024040905300,2024-04-09 05:30:00,2024,2,4,15,9,5,30,2,0,0,0,0,0
2024040905450,2024-04-09 05:45:00,2024,2,4,15,9,5,45,2,0,0,0,0,0
2024040906000,2024-04-09 06:00:00,2024,2,4,15,9,6,0,2,0,0,0,0,0
2024040906150,2024-04-09 06:15:00,2024,2,4,15,9,6,15,2,0,0,0,0,0
2024040906300,2024-04-09 06:30:00,2024,2,4,15,9,6,30,2,0,0,0,0,0
2024040906450,2024-04-09 06:45:00,2024,2,4,15,9,6,45,2,0,0,0,0,0
2024040907000,2024-04-09 07:00:00,2024,2,4,15,9,7,0,2,0,0,0,0,0
2024040907150,2024-04-09 07:15:00,2024,2,4,15,9,7,15,2,0,0,0,0,0
2024040907300,2024-04-09 07:30:00,2024,2,4,15,9,7,30,2,0,0,0,0,0
2024040907450,2024-04-09 07:45:00,2024,2,4,15,9,7,45,2,0,0,0,0,0
2024040908000,2024-04-09 08:00:00,2024,2,4,15,9,8,0,2,0,0,0,0,0
2024040908150,2024-04-09 08:15:00,2024,2,4,15,9,8,15,2,0,0,0,0,0
2024040908300,2024-04-09 08:30:00,2024,2,4,15,9,8,30,2,0,0,0,0,0
2024040908450,2024-04-09 08:45:00,2024,2,4,15,9,8,45,2,0,0,0,0,0
2024040909000,2024-04-09 09:00:00,2024,2,4,15,9,9,0,2,0,0,0,0,0
2024040909150,2024-04-09 09:15:00,2024,2,4,15,9,9,15,2,0,0,0,0,0
2024040909300,2024-04-09 09:30:00,2024,2,4,15,9,9,30,2,0,0,0,0,0
2024040909450,2024-04-09 09:45:00,2024,2,4,15,9,9,45,2,0,0,0,0,0
2024040910000,2024-04-09 10:00:00,2024,2,4,15,9,10,0,2,0,0,0,0,0
2024040910150,2024-04-09 10:15:00,2024,2,4,15,9,10,15,2,0,0,0,0,0
2024040910300,2024-04-09 10:30:00,2024,2,4,15,9,10,30,2,0,0,0,0,0
2024040910450,2024-04-09 10:45:00,2024,2,4,15,9,10,45,2,0,0,0,0,0
2024040911000,2024-04-09 11:00:00,2024,2,4,15,9,11,0,2,0,0,0,0,0
2024040911150,2024-04-09 11:15:00,2024,2,4,15,9,11,15,2,0,0,0,0,0
2024040911300,2024-04-09 11:30:00,2024,2,4,15,9,11,30,2,0,0,0,0,0
2024040911450,2024-04-09 11:45:00,2024,2,4,15,9,11,45,2,0,0,0,0,0
2024040912000,2024-04-09 12:00:00,2024,2,4,15,9,12,0,2,0,0,0,0,0
2024040912150,2024-04-09 12:15:00,2024,2,4,15,9,12,15,2,0,0,0,0,0
2024040912300,2024-04-09 12:30:00,2024,2,4,15,9,12,30,2,0,0,0,0,0
2024040912450,2024-04-09 12:45:00,2024,2,4,15,9,12,45,2,0,0,0,0,0
2024040913000,2024-04-09 13:00:00,2024,2,4,15,9,13,0,2,0,0,0,0,0
2024040913150,2024-04-09 13:15:00,2024,2,4,15,9,13,15,2,0,0,0,0,0
2024040913300,2024-04-09 13:30:00,2024,2,4,15,9,13,30,2,0,0,0,0,0
2024040913450,2024-04-09 13:45:00,2024,2,4,15,9,13,45,2,0,0,0,0,0
2024040914000,2024-04-09 14:00:00,2024,2,4,15,9,14,0,2,0,0,0,0,0
2024040914150,2024-04-09 14:15:00,2024,2,4,15,9,14,15,2,0,0,0,0,0
2024040914300,2024-04-09 14:30:00,2024,2,4,15,9,14,30,2,0,0,0,0,0
2024040914450,2024-04-09 14:45:00,2024,2,4,15,9,14,45,2,0,0,0,0,0
2024040915000,2024-04-09 15:00:00,2024,2,4,15,9,15,0,2,0,0,0,0,0
2024040915150,2024-04-09 15:15:00,2024,2,4,15,9,15,15,2,0,0,0,0,0
2024040915300,2024-04-09 15:30:00,2024,2,4,15,9,15,30,2,0,0,0,0,0
2024040915450,2024-04-09 15:45:00,2024,2,4,15,9,15,45,2,0,0,0,0,0
2024040916000,2024-04-09 16:00:00,2024,2,4,15,9,16,0,2,0,0,0,0,0
2024040916150,2024-04-09 16:15:00,2024,2,4,15,9,16,15,2,0,0,0,0,0
2024040916300,2024-04-09 16:30:00,2024,2,4,15,9,16,30,2,0,0,0,0,0
2024040916450,2024-04-09 16:45:00,2024,2,4,15,9,16,45,2,0,0,0,0,0
2024040917000,2024-04-09 17:00:00,2024,2,4,15,9,17,0,2,0,0,0,0,0
2024040917150,2024-04-09 17:15:00,2024,2,4,15,9,17,15,2,0,0,0,0,0
2024040917300,2024-04-09 17:30:00,2024,2,4,15,9,17,30,2,0,0,0,0,0
2024040917450,2024-04-09 17:45:00,2024,2,4,15,9,17,45,2,0,0,0,0,0
2024040918000,2024-04-09 18:00:00,2024,2,4,15,9,18,0,2,0,0,0,0,0
2024040918150,2024-04-09 18:15:00,2024,2,4,15,9,18,15,2,0,0,0,0,0
2024040918300,2024-04-09 18:30:00,2024,2,4,15,9,18,30,2,0,0,0,0,0
2024040918450,2024-04-09 18:45:00,2024,2,4,15,9,18,45,2,0,0,0,0,0
2024040919000,2024-04-09 19:00:00,2024,2,4,15,9,19,0,2,0,0,0,0,0
2024040919150,2024-04-09 19:15:00,2024,2,4,15,9,19,15,2,0,0,0,0,0
2024040919300,2024-04-09 19:30:00,2024,2,4,15,9,19,30,2,0,0,0,0,0
2024040919450,2024-04-09 19:45:00,2024,2,4,15,9,19,45,2,0,0,0,0,0
2024040920000,2024-04-09 20:00:00,2024,2,4,15,9,20,0,2,0,0,0,0,0
2024040920150,2024-04-09 20:15:00,2024,2,4,15,9,20,15,2,0,0,0,0,0
2024040920300,2024-04-09 20:30:00,2024,2,4,15,9,20,30,2,0,0,0,0,0
2024040920450,2024-04-09 20:45:00,2024,2,4,15,9,20,45,2,0,0,0,0,0
2024040921000,2024-04-09 21:00:00,2024,2,4,15,9,21,0,2,0,0,0,0,0
2024040921150,2024-04-09 21:15:00,2024,2,4,15,9,21,15,2,0,0,0,0,0
2024040921300,2024-04-09 21:30:00,2024,2,4,15,9,21,30,2,0,0,0,0,0
